path,name,type,size,parent
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/material.cpython-311.pyc,material.cpython-311.pyc,file,4299,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/pastie.cpython-311.pyc,pastie.cpython-311.pyc,file,3099,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/paraiso_dark.cpython-311.pyc,paraiso_dark.cpython-311.pyc,file,4562,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/autumn.cpython-311.pyc,autumn.cpython-311.pyc,file,2477,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/rrt.cpython-311.pyc,rrt.cpython-311.pyc,file,1380,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/stata_light.cpython-311.pyc,stata_light.cpython-311.pyc,file,1736,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/zenburn.cpython-311.pyc,zenburn.cpython-311.pyc,file,3174,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/paraiso_light.cpython-311.pyc,paraiso_light.cpython-311.pyc,file,4567,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/friendly_grayscale.cpython-311.pyc,friendly_grayscale.cpython-311.pyc,file,3252,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/dracula.cpython-311.pyc,dracula.cpython-311.pyc,file,4467,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/sas.cpython-311.pyc,sas.cpython-311.pyc,file,1862,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/rainbow_dash.cpython-311.pyc,rainbow_dash.cpython-311.pyc,file,4162,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/tango.cpython-311.pyc,tango.cpython-311.pyc,file,5537,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/default.cpython-311.pyc,default.cpython-311.pyc,file,2929,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/emacs.cpython-311.pyc,emacs.cpython-311.pyc,file,2960,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/native.cpython-311.pyc,native.cpython-311.pyc,file,2596,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/solarized.cpython-311.pyc,solarized.cpython-311.pyc,file,5775,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/vim.cpython-311.pyc,vim.cpython-311.pyc,file,2327,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/monokai.cpython-311.pyc,monokai.cpython-311.pyc,file,4232,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/friendly.cpython-311.pyc,friendly.cpython-311.pyc,file,3052,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/perldoc.cpython-311.pyc,perldoc.cpython-311.pyc,file,2790,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/abap.cpython-311.pyc,abap.cpython-311.pyc,file,1180,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/bw.cpython-311.pyc,bw.cpython-311.pyc,file,1779,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/staroffice.cpython-311.pyc,staroffice.cpython-311.pyc,file,1184,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/__init__.cpython-311.pyc,__init__.cpython-311.pyc,file,4668,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/__pycache__/trac.cpython-311.pyc,trac.cpython-311.pyc,file,2397,../venv/lib/python3.11/site-packages/pygments/styles/__pycache__
../venv/lib/python3.11/site-packages/pygments/styles/colorful.py,colorful.py,file,2730,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/lilypond.py,lilypond.py,file,2016,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/igor.py,igor.py,file,692,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/zenburn.py,zenburn.py,file,2148,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/bw.py,bw.py,file,1308,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/emacs.py,emacs.py,file,2439,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/dracula.py,dracula.py,file,3314,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/vs.py,vs.py,file,1026,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/default.py,default.py,file,2488,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/paraiso_light.py,paraiso_light.py,file,5530,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/lovelace.py,lovelace.py,file,3117,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/stata_dark.py,stata_dark.py,file,1198,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/vim.py,vim.py,file,1922,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/borland.py,borland.py,file,1514,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/murphy.py,murphy.py,file,2703,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/fruity.py,fruity.py,file,1274,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/abap.py,abap.py,file,705,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/rainbow_dash.py,rainbow_dash.py,file,2432,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/manni.py,manni.py,file,2350,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/autumn.py,autumn.py,file,2096,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/rrt.py,rrt.py,file,874,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/perldoc.py,perldoc.py,file,2128,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/trac.py,trac.py,file,1885,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/algol.py,algol.py,file,2216,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/arduino.py,arduino.py,file,4443,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/nord.py,nord.py,file,5244,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/styles/stata_light.py,stata_light.py,file,1227,../venv/lib/python3.11/site-packages/pygments/styles
../venv/lib/python3.11/site-packages/pygments/unistring.py,unistring.py,file,63223,../venv/lib/python3.11/site-packages/pygments
../venv/lib/python3.11/site-packages/pygments/lexer.py,lexer.py,file,34541,../venv/lib/python3.11/site-packages/pygments
../venv/lib/python3.11/site-packages/pygments/regexopt.py,regexopt.py,file,3072,../venv/lib/python3.11/site-packages/pygments
../venv/lib/python3.11/site-packages/pygments/plugin.py,plugin.py,file,2579,../venv/lib/python3.11/site-packages/pygments
../venv/lib/python3.11/site-packages/pygments/filter.py,filter.py,file,1938,../venv/lib/python3.11/site-packages/pygments
../venv/lib/python3.11/site-packages/pygments/__main__.py,__main__.py,file,348,../venv/lib/python3.11/site-packages/pygments
../venv/lib/python3.11/site-packages/Pygments-2.15.1.dist-info,Pygments-2.15.1.dist-info,directory,56481,../venv/lib/python3.11/site-packages
../venv/lib/python3.11/site-packages/Pygments-2.15.1.dist-info/RECORD,RECORD,file,42567,../venv/lib/python3.11/site-packages/Pygments-2.15.1.dist-info
../venv/lib/python3.11/site-packages/Pygments-2.15.1.dist-info/LICENSE,LICENSE,file,1331,../venv/lib/python3.11/site-packages/Pygments-2.15.1.dist-info
../venv/lib/python3.11/site-packages/Pygments-2.15.1.dist-info/AUTHORS,AUTHORS,file,9974,../venv/lib/python3.11/site-packages/Pygments-2.15.1.dist-info
../venv/lib/python3.11/site-packages/Pygments-2.15.1.dist-info/WHEEL,WHEEL,file,92,../venv/lib/python3.11/site-packages/Pygments-2.15.1.dist-info
../venv/lib/python3.11/site-packages/Pygments-2.15.1.dist-info/entry_points.txt,entry_points.txt,file,53,../venv/lib/python3.11/site-packages/Pygments-2.15.1.dist-info
../venv/lib/python3.11/site-packages/Pygments-2.15.1.dist-info/top_level.txt,top_level.txt,file,9,../venv/lib/python3.11/site-packages/Pygments-2.15.1.dist-info
../venv/lib/python3.11/site-packages/Pygments-2.15.1.dist-info/INSTALLER,INSTALLER,file,4,../venv/lib/python3.11/site-packages/Pygments-2.15.1.dist-info
../venv/lib/python3.11/site-packages/Pygments-2.15.1.dist-info/METADATA,METADATA,file,2451,../venv/lib/python3.11/site-packages/Pygments-2.15.1.dist-info
../venv/lib/python3.11/site-packages/rich-9.13.0.dist-info,rich-9.13.0.dist-info,directory,28489,../venv/lib/python3.11/site-packages
../venv/lib/python3.11/site-packages/rich-9.13.0.dist-info/RECORD,RECORD,file,8791,../venv/lib/python3.11/site-packages/rich-9.13.0.dist-info
../venv/lib/python3.11/site-packages/rich-9.13.0.dist-info/LICENSE,LICENSE,file,1053,../venv/lib/python3.11/site-packages/rich-9.13.0.dist-info
../venv/lib/python3.11/site-packages/rich-9.13.0.dist-info/WHEEL,WHEEL,file,83,../venv/lib/python3.11/site-packages/rich-9.13.0.dist-info
../venv/lib/python3.11/site-packages/rich-9.13.0.dist-info/INSTALLER,INSTALLER,file,4,../venv/lib/python3.11/site-packages/rich-9.13.0.dist-info
../venv/lib/python3.11/site-packages/rich-9.13.0.dist-info/METADATA,METADATA,file,18558,../venv/lib/python3.11/site-packages/rich-9.13.0.dist-info
../venv/lib/python3.11/site-packages/pygame-2.4.0.dist-info,pygame-2.4.0.dist-info,directory,81331,../venv/lib/python3.11/site-packages
../venv/lib/python3.11/site-packages/pygame-2.4.0.dist-info/RECORD,RECORD,file,70474,../venv/lib/python3.11/site-packages/pygame-2.4.0.dist-info
../venv/lib/python3.11/site-packages/pygame-2.4.0.dist-info/WHEEL,WHEEL,file,111,../venv/lib/python3.11/site-packages/pygame-2.4.0.dist-info
../venv/lib/python3.11/site-packages/pygame-2.4.0.dist-info/entry_points.txt,entry_points.txt,file,63,../venv/lib/python3.11/site-packages/pygame-2.4.0.dist-info
../venv/lib/python3.11/site-packages/pygame-2.4.0.dist-info/top_level.txt,top_level.txt,file,7,../venv/lib/python3.11/site-packages/pygame-2.4.0.dist-info
../venv/lib/python3.11/site-packages/pygame-2.4.0.dist-info/REQUESTED,REQUESTED,file,0,../venv/lib/python3.11/site-packages/pygame-2.4.0.dist-info
../venv/lib/python3.11/site-packages/pygame-2.4.0.dist-info/INSTALLER,INSTALLER,file,4,../venv/lib/python3.11/site-packages/pygame-2.4.0.dist-info
../venv/lib/python3.11/site-packages/pygame-2.4.0.dist-info/METADATA,METADATA,file,10672,../venv/lib/python3.11/site-packages/pygame-2.4.0.dist-info
../venv/lib/python3.11/site-packages/click_help_colors,click_help_colors,directory,19961,../venv/lib/python3.11/site-packages
../venv/lib/python3.11/site-packages/click_help_colors/__init__.py,__init__.py,file,431,../venv/lib/python3.11/site-packages/click_help_colors
../venv/lib/python3.11/site-packages/click_help_colors/core.py,core.py,file,4855,../venv/lib/python3.11/site-packages/click_help_colors
../venv/lib/python3.11/site-packages/click_help_colors/__pycache__,__pycache__,directory,12889,../venv/lib/python3.11/site-packages/click_help_colors
../venv/lib/python3.11/site-packages/click_help_colors/__pycache__/core.cpython-311.pyc,core.cpython-311.pyc,file,9092,../venv/lib/python3.11/site-packages/click_help_colors/__pycache__
../venv/lib/python3.11/site-packages/click_help_colors/__pycache__/utils.cpython-311.pyc,utils.cpython-311.pyc,file,1408,../venv/lib/python3.11/site-packages/click_help_colors/__pycache__
../venv/lib/python3.11/site-packages/click_help_colors/__pycache__/decorators.cpython-311.pyc,decorators.cpython-311.pyc,file,1678,../venv/lib/python3.11/site-packages/click_help_colors/__pycache__
../venv/lib/python3.11/site-packages/click_help_colors/__pycache__/__init__.cpython-311.pyc,__init__.cpython-311.pyc,file,711,../venv/lib/python3.11/site-packages/click_help_colors/__pycache__
../venv/lib/python3.11/site-packages/click_help_colors/utils.py,utils.py,file,607,../venv/lib/python3.11/site-packages/click_help_colors
../venv/lib/python3.11/site-packages/click_help_colors/decorators.py,decorators.py,file,1179,../venv/lib/python3.11/site-packages/click_help_colors
../venv/lib/python3.11/site-packages/six-1.16.0.dist-info,six-1.16.0.dist-info,directory,3540,../venv/lib/python3.11/site-packages
../venv/lib/python3.11/site-packages/six-1.16.0.dist-info/RECORD,RECORD,file,561,../venv/lib/python3.11/site-packages/six-1.16.0.dist-info
../venv/lib/python3.11/site-packages/six-1.16.0.dist-info/LICENSE,LICENSE,file,1066,../venv/lib/python3.11/site-packages/six-1.16.0.dist-info
../venv/lib/python3.11/site-packages/six-1.16.0.dist-info/WHEEL,WHEEL,file,110,../venv/lib/python3.11/site-packages/six-1.16.0.dist-info
../venv/lib/python3.11/site-packages/six-1.16.0.dist-info/top_level.txt,top_level.txt,file,4,../venv/lib/python3.11/site-packages/six-1.16.0.dist-info
../venv/lib/python3.11/site-packages/six-1.16.0.dist-info/INSTALLER,INSTALLER,file,4,../venv/lib/python3.11/site-packages/six-1.16.0.dist-info
../venv/lib/python3.11/site-packages/six-1.16.0.dist-info/METADATA,METADATA,file,1795,../venv/lib/python3.11/site-packages/six-1.16.0.dist-info
../venv/lib/python3.11/site-packages/colorama,colorama,directory,158629,../venv/lib/python3.11/site-packages
../venv/lib/python3.11/site-packages/colorama/tests,tests,directory,85624,../venv/lib/python3.11/site-packages/colorama
../venv/lib/python3.11/site-packages/colorama/tests/isatty_test.py,isatty_test.py,file,1866,../venv/lib/python3.11/site-packages/colorama/tests
../venv/lib/python3.11/site-packages/colorama/tests/initialise_test.py,initialise_test.py,file,6741,../venv/lib/python3.11/site-packages/colorama/tests
../venv/lib/python3.11/site-packages/colorama/tests/__init__.py,__init__.py,file,75,../venv/lib/python3.11/site-packages/colorama/tests
